Checkpoint Path,Classification Report,Average Precision,Average Recall,Overall Precision,Overall Recall,F1 Score,Per Label Precision,Per Label Recall,Per Label F1,Macro Precision,Macro Recall,Macro F1 Score,Word Average Precision,Word Average Recall,Word Overall Precision,Word Overall Recall,Word F1 Score
pfl-research/benchmarks/hf_checkpoint/final_fl_new/3/checkpoint-14,"
Classification Report:

              precision    recall  f1-score   support

 hate speech       0.85      0.07      0.13       593
      normal       0.43      0.99      0.60       781
   offensive       0.22      0.03      0.05       548
   undecided       0.00      0.00      0.00         0

    accuracy                           0.43      1922
   macro avg       0.38      0.27      0.20      1922
weighted avg       0.50      0.43      0.30      1922
",0.5522025667707249,0.5410163024627125,0.5575942915392457,0.528757854035766,0.5427933515256759,"{'african': 0.8939393939393939, 'arab': 0.7419354838709677, 'asian': 0.6, 'caucasian': 0.0, 'christian': 0, 'hispanic': 0.8333333333333334, 'buddhism': 0, 'hindu': 0, 'islam': 0.8300653594771242, 'jewish': 0.9464285714285714, 'men': 0, 'women': 0.5, 'heterosexual': 0, 'homosexual': 0.7666666666666667, 'indigenous': 0, 'refugee': 0.5675675675675675, 'immigrant': 0, 'disability': 0, 'none': 0.44041450777202074}","{'african': 0.38064516129032255, 'arab': 0.2987012987012987, 'asian': 0.17647058823529413, 'caucasian': 0.0, 'christian': 0.0, 'hispanic': 0.14285714285714285, 'buddhism': 0, 'hindu': 0, 'islam': 0.6225490196078431, 'jewish': 0.5698924731182796, 'men': 0.0, 'women': 0.006622516556291391, 'heterosexual': 0, 'homosexual': 0.5054945054945055, 'indigenous': 0, 'refugee': 0.2727272727272727, 'immigrant': 0, 'disability': 0.0, 'none': 0.8907185628742516}","{'african': 0.5339366515837104, 'arab': 0.4259259259259259, 'asian': 0.2727272727272727, 'caucasian': 0, 'christian': 0, 'hispanic': 0.2439024390243902, 'buddhism': 0, 'hindu': 0, 'islam': 0.7114845938375349, 'jewish': 0.7114093959731543, 'men': 0, 'women': 0.0130718954248366, 'heterosexual': 0, 'homosexual': 0.609271523178808, 'indigenous': 0, 'refugee': 0.3684210526315789, 'immigrant': 0, 'disability': 0, 'none': 0.5894006934125805}",0.37475530968713927,0.20350939691907904,0.23576586545893644,0.05573699049245356,0.044482907542220756,0.8514056224899599,0.049279404927940494,0.0931663370687761
pfl-research/benchmarks/hf_checkpoint/final_fl_new/3/checkpoint-19,"
Classification Report:

              precision    recall  f1-score   support

 hate speech       0.82      0.34      0.48       593
      normal       0.59      0.89      0.71       781
   offensive       0.30      0.27      0.28       548
   undecided       0.00      0.00      0.00         0

    accuracy                           0.54      1922
   macro avg       0.43      0.38      0.37      1922
weighted avg       0.58      0.54      0.52      1922
",0.6458550121401317,0.6174644467568504,0.6495,0.6278395360077332,0.6384861145244531,"{'african': 0.8262411347517731, 'arab': 0.7142857142857143, 'asian': 0.7333333333333333, 'caucasian': 0.5, 'christian': 0, 'hispanic': 0.8636363636363636, 'buddhism': 0, 'hindu': 0, 'islam': 0.806060606060606, 'jewish': 0.916083916083916, 'men': 0, 'women': 0.64, 'heterosexual': 0, 'homosexual': 0.7628205128205128, 'indigenous': 0, 'refugee': 0.5576923076923077, 'immigrant': 0, 'disability': 0, 'none': 0.5275443510737629}","{'african': 0.7516129032258064, 'arab': 0.3246753246753247, 'asian': 0.3235294117647059, 'caucasian': 0.041666666666666664, 'christian': 0.0, 'hispanic': 0.5428571428571428, 'buddhism': 0, 'hindu': 0, 'islam': 0.6519607843137255, 'jewish': 0.7043010752688172, 'men': 0.0, 'women': 0.2119205298013245, 'heterosexual': 0, 'homosexual': 0.6538461538461539, 'indigenous': 0, 'refugee': 0.37662337662337664, 'immigrant': 0, 'disability': 0.0, 'none': 0.8458083832335329}","{'african': 0.7871621621621621, 'arab': 0.44642857142857145, 'asian': 0.4489795918367347, 'caucasian': 0.07692307692307693, 'christian': 0, 'hispanic': 0.6666666666666666, 'buddhism': 0, 'hindu': 0, 'islam': 0.7208672086720868, 'jewish': 0.7963525835866262, 'men': 0, 'women': 0.31840796019900497, 'heterosexual': 0, 'homosexual': 0.7041420118343196, 'indigenous': 0, 'refugee': 0.4496124031007752, 'immigrant': 0, 'disability': 0, 'none': 0.6497987349051179}",0.4130367494599099,0.2857264080145567,0.31922847217448114,0.3033390629488444,0.2381924605817415,0.6875792141951838,0.2522082752208275,0.369047619047619
pfl-research/benchmarks/hf_checkpoint/final_fl_new/3/checkpoint-24,"
Classification Report:

              precision    recall  f1-score   support

 hate speech       0.84      0.47      0.60       593
      normal       0.70      0.80      0.74       781
   offensive       0.40      0.51      0.45       548
   undecided       0.00      0.00      0.00         0

    accuracy                           0.61      1922
   macro avg       0.48      0.44      0.45      1922
weighted avg       0.66      0.61      0.62      1922
",0.6926985778702741,0.6572840790842872,0.6930395593390085,0.6689221846302562,0.6807673389080177,"{'african': 0.8024691358024691, 'arab': 0.7230769230769231, 'asian': 0.75, 'caucasian': 0.3684210526315789, 'christian': 0, 'hispanic': 0.7857142857142857, 'buddhism': 0, 'hindu': 0, 'islam': 0.7534246575342466, 'jewish': 0.8743169398907104, 'men': 0, 'women': 0.5862068965517241, 'heterosexual': 0, 'homosexual': 0.7570621468926554, 'indigenous': 0, 'refugee': 0.6, 'immigrant': 0, 'disability': 0, 'none': 0.6141636141636142}","{'african': 0.8387096774193549, 'arab': 0.6103896103896104, 'asian': 0.5294117647058824, 'caucasian': 0.14583333333333334, 'christian': 0.0, 'hispanic': 0.6285714285714286, 'buddhism': 0, 'hindu': 0, 'islam': 0.8088235294117647, 'jewish': 0.8602150537634409, 'men': 0.0, 'women': 0.2251655629139073, 'heterosexual': 0, 'homosexual': 0.7362637362637363, 'indigenous': 0, 'refugee': 0.38961038961038963, 'immigrant': 0, 'disability': 0.0, 'none': 0.7529940119760479}","{'african': 0.8201892744479494, 'arab': 0.6619718309859155, 'asian': 0.6206896551724139, 'caucasian': 0.20895522388059704, 'christian': 0, 'hispanic': 0.6984126984126985, 'buddhism': 0, 'hindu': 0, 'islam': 0.7801418439716311, 'jewish': 0.8672086720867209, 'men': 0, 'women': 0.3253588516746411, 'heterosexual': 0, 'homosexual': 0.7465181058495822, 'indigenous': 0, 'refugee': 0.47244094488188976, 'immigrant': 0, 'disability': 0, 'none': 0.6765299260255548}",0.40078187643464247,0.34347305780836296,0.3620219488099787,0.39760084117524275,0.3071827799071899,0.6953204476093591,0.31775918177591816,0.43618379068283336
pfl-research/benchmarks/hf_checkpoint/final_fl_new/3/checkpoint-29,"
Classification Report:

              precision    recall  f1-score   support

 hate speech       0.82      0.44      0.57       593
      normal       0.63      0.89      0.74       781
   offensive       0.36      0.33      0.34       548
   undecided       0.00      0.00      0.00         0

    accuracy                           0.59      1922
   macro avg       0.45      0.41      0.41      1922
weighted avg       0.61      0.59      0.57      1922
",0.6541796739507457,0.6403225806451612,0.6588693957115009,0.653455775737071,0.6561514195583595,"{'african': 0.8419117647058824, 'arab': 0.7692307692307693, 'asian': 0.7307692307692307, 'caucasian': 0, 'christian': 0, 'hispanic': 0.8, 'buddhism': 0, 'hindu': 0, 'islam': 0.7730496453900709, 'jewish': 0.8953488372093024, 'men': 0, 'women': 0.5245901639344263, 'heterosexual': 0, 'homosexual': 0.7891566265060241, 'indigenous': 0, 'refugee': 0.6125, 'immigrant': 0, 'disability': 0, 'none': 0.5413105413105413}","{'african': 0.7387096774193549, 'arab': 0.38961038961038963, 'asian': 0.5588235294117647, 'caucasian': 0.0, 'christian': 0.0, 'hispanic': 0.6857142857142857, 'buddhism': 0, 'hindu': 0, 'islam': 0.5343137254901961, 'jewish': 0.8279569892473119, 'men': 0.0, 'women': 0.2119205298013245, 'heterosexual': 0, 'homosexual': 0.7197802197802198, 'indigenous': 0, 'refugee': 0.6363636363636364, 'immigrant': 0, 'disability': 0.0, 'none': 0.8532934131736527}","{'african': 0.7869415807560138, 'arab': 0.5172413793103449, 'asian': 0.6333333333333334, 'caucasian': 0, 'christian': 0, 'hispanic': 0.7384615384615385, 'buddhism': 0, 'hindu': 0, 'islam': 0.6318840579710144, 'jewish': 0.8603351955307263, 'men': 0, 'women': 0.3018867924528302, 'heterosexual': 0, 'homosexual': 0.7528735632183908, 'indigenous': 0, 'refugee': 0.6242038216560509, 'immigrant': 0, 'disability': 0, 'none': 0.6624055781522372}",0.38304566205559193,0.3240255997901124,0.3426087810969727,0.3478770535742439,0.2732554552509982,0.7898001378359751,0.26638772663877264,0.39840083434729706
pfl-research/benchmarks/hf_checkpoint/final_fl_new/3/checkpoint-34,"
Classification Report:

              precision    recall  f1-score   support

 hate speech       0.79      0.59      0.68       593
      normal       0.69      0.82      0.75       781
   offensive       0.44      0.45      0.44       548
   undecided       0.00      0.00      0.00         0

    accuracy                           0.64      1922
   macro avg       0.48      0.46      0.47      1922
weighted avg       0.65      0.64      0.64      1922
",0.6763527575442247,0.6553243149497051,0.6804123711340206,0.6698888351860802,0.6751095957135899,"{'african': 0.839041095890411, 'arab': 0.746268656716418, 'asian': 0.7307692307692307, 'caucasian': 0.4444444444444444, 'christian': 0, 'hispanic': 0.7419354838709677, 'buddhism': 0, 'hindu': 0, 'islam': 0.7757575757575758, 'jewish': 0.9011627906976745, 'men': 0, 'women': 0.5517241379310345, 'heterosexual': 0, 'homosexual': 0.7797619047619048, 'indigenous': 0, 'refugee': 0.6268656716417911, 'immigrant': 0, 'disability': 0, 'none': 0.5758547008547008}","{'african': 0.7903225806451613, 'arab': 0.6493506493506493, 'asian': 0.5588235294117647, 'caucasian': 0.08333333333333333, 'christian': 0.0, 'hispanic': 0.6571428571428571, 'buddhism': 0, 'hindu': 0, 'islam': 0.6274509803921569, 'jewish': 0.8333333333333334, 'men': 0.0, 'women': 0.31788079470198677, 'heterosexual': 0, 'homosexual': 0.7197802197802198, 'indigenous': 0, 'refugee': 0.5454545454545454, 'immigrant': 0, 'disability': 0.0, 'none': 0.8068862275449101}","{'african': 0.8139534883720931, 'arab': 0.6944444444444445, 'asian': 0.6333333333333334, 'caucasian': 0.14035087719298245, 'christian': 0, 'hispanic': 0.6969696969696969, 'buddhism': 0, 'hindu': 0, 'islam': 0.6937669376693766, 'jewish': 0.8659217877094973, 'men': 0, 'women': 0.4033613445378151, 'heterosexual': 0, 'homosexual': 0.7485714285714287, 'indigenous': 0, 'refugee': 0.5833333333333334, 'immigrant': 0, 'disability': 0, 'none': 0.6720698254364088}",0.4059781943861134,0.3468294237416273,0.36558297355633734,0.39988756474188303,0.3192340199011366,0.7162027833001988,0.33496048349604834,0.45644599303135885
pfl-research/benchmarks/hf_checkpoint/final_fl_new/3/checkpoint-39,"
Classification Report:

              precision    recall  f1-score   support

 hate speech       0.79      0.57      0.66       593
      normal       0.70      0.80      0.75       781
   offensive       0.42      0.46      0.44       548
   undecided       0.00      0.00      0.00         0

    accuracy                           0.63      1922
   macro avg       0.48      0.46      0.46      1922
weighted avg       0.65      0.63      0.63      1922
",0.6954301075268818,0.6698057578910857,0.6996047430830039,0.6843885935234413,0.6919130222330809,"{'african': 0.8115015974440895, 'arab': 0.75, 'asian': 0.7777777777777778, 'caucasian': 0.2857142857142857, 'christian': 0, 'hispanic': 0.7741935483870968, 'buddhism': 0, 'hindu': 0, 'islam': 0.7799043062200957, 'jewish': 0.8763440860215054, 'men': 0, 'women': 0.5797101449275363, 'heterosexual': 0, 'homosexual': 0.8012422360248447, 'indigenous': 0, 'refugee': 0.6440677966101694, 'immigrant': 0, 'disability': 0, 'none': 0.6061997703788748}","{'african': 0.8193548387096774, 'arab': 0.6233766233766234, 'asian': 0.6176470588235294, 'caucasian': 0.08333333333333333, 'christian': 0.0, 'hispanic': 0.6857142857142857, 'buddhism': 0, 'hindu': 0, 'islam': 0.7990196078431373, 'jewish': 0.8763440860215054, 'men': 0.0, 'women': 0.26490066225165565, 'heterosexual': 0, 'homosexual': 0.7087912087912088, 'indigenous': 0, 'refugee': 0.4935064935064935, 'immigrant': 0, 'disability': 0.0, 'none': 0.7904191616766467}","{'african': 0.8154093097913322, 'arab': 0.6808510638297872, 'asian': 0.6885245901639345, 'caucasian': 0.12903225806451613, 'christian': 0, 'hispanic': 0.7272727272727272, 'buddhism': 0, 'hindu': 0, 'islam': 0.7893462469733656, 'jewish': 0.8763440860215054, 'men': 0, 'women': 0.3636363636363637, 'heterosexual': 0, 'homosexual': 0.7521865889212828, 'indigenous': 0, 'refugee': 0.5588235294117646, 'immigrant': 0, 'disability': 0, 'none': 0.6861598440545809}",0.40456081839506713,0.3559161768446366,0.37197824253374523,0.4048666310089765,0.3258753472271064,0.6943799349744543,0.3475127847512785,0.4632068164213788
pfl-research/benchmarks/hf_checkpoint/final_fl_new/3/checkpoint-4,"
Classification Report:

              precision    recall  f1-score   support

 hate speech       0.69      0.31      0.43       591
      normal       0.46      0.94      0.62       780
   offensive       0.33      0.03      0.05       547
   undecided       0.00      0.00      0.00         0

    accuracy                           0.49      1918
   macro avg       0.37      0.32      0.27      1918
weighted avg       0.49      0.49      0.40      1918
",0.4547346514047867,0.44150190773499826,0.4532299741602067,0.42387626872885453,0.43806193806193805,"{'african': 0.7598039215686274, 'arab': 0.8333333333333334, 'asian': 0.5294117647058824, 'caucasian': 0, 'christian': 0.0, 'hispanic': 0.6, 'buddhism': 0, 'hindu': 0.0, 'islam': 0.5714285714285714, 'jewish': 0.8273381294964028, 'men': 0, 'women': 0.5333333333333333, 'heterosexual': 0, 'homosexual': 1.0, 'indigenous': 0.0, 'refugee': 1.0, 'immigrant': 0, 'disability': 0, 'none': 0.43202416918429004}","{'african': 0.5, 'arab': 0.06493506493506493, 'asian': 0.2647058823529412, 'caucasian': 0.0, 'christian': 0.0, 'hispanic': 0.08571428571428572, 'buddhism': 0, 'hindu': 0, 'islam': 0.0196078431372549, 'jewish': 0.6182795698924731, 'men': 0.0, 'women': 0.052980132450331126, 'heterosexual': 0, 'homosexual': 0.027472527472527472, 'indigenous': 0, 'refugee': 0.012987012987012988, 'immigrant': 0, 'disability': 0.0, 'none': 0.8562874251497006}","{'african': 0.603112840466926, 'arab': 0.12048192771084336, 'asian': 0.35294117647058826, 'caucasian': 0, 'christian': 0, 'hispanic': 0.15, 'buddhism': 0, 'hindu': 0, 'islam': 0.03791469194312796, 'jewish': 0.7076923076923076, 'men': 0, 'women': 0.09638554216867469, 'heterosexual': 0, 'homosexual': 0.05347593582887701, 'indigenous': 0, 'refugee': 0.025641025641025647, 'immigrant': 0, 'disability': 0, 'none': 0.57429718875502}",0.37298280121318106,0.13173524968903116,0.14326013877249424,0.0709362895052829,0.06527327965857072,0.4827586206896552,0.09762900976290098,0.16241299303944318
pfl-research/benchmarks/hf_checkpoint/final_fl_new/3/checkpoint-44,"
Classification Report:

              precision    recall  f1-score   support

 hate speech       0.80      0.59      0.68       593
      normal       0.75      0.73      0.74       781
   offensive       0.44      0.58      0.50       548
   undecided       0.00      0.00      0.00         0

    accuracy                           0.64      1922
   macro avg       0.50      0.48      0.48      1922
weighted avg       0.68      0.64      0.65      1922
",0.6977540756156781,0.6771418661116893,0.6983972802331229,0.6950217496375061,0.6967054263565892,"{'african': 0.7899408284023669, 'arab': 0.7647058823529411, 'asian': 0.6896551724137931, 'caucasian': 0.3125, 'christian': 0, 'hispanic': 0.7586206896551724, 'buddhism': 0, 'hindu': 0, 'islam': 0.7842105263157895, 'jewish': 0.8512820512820513, 'men': 0, 'women': 0.5538461538461539, 'heterosexual': 0, 'homosexual': 0.7589743589743589, 'indigenous': 0, 'refugee': 0.660377358490566, 'immigrant': 0, 'disability': 0, 'none': 0.6251572327044025}","{'african': 0.8612903225806452, 'arab': 0.6753246753246753, 'asian': 0.5882352941176471, 'caucasian': 0.10416666666666667, 'christian': 0.0, 'hispanic': 0.6285714285714286, 'buddhism': 0, 'hindu': 0, 'islam': 0.7303921568627451, 'jewish': 0.8924731182795699, 'men': 0.0, 'women': 0.4768211920529801, 'heterosexual': 0, 'homosexual': 0.8131868131868132, 'indigenous': 0, 'refugee': 0.45454545454545453, 'immigrant': 0, 'disability': 0.0, 'none': 0.7440119760479041}","{'african': 0.8240740740740742, 'arab': 0.7172413793103448, 'asian': 0.6349206349206349, 'caucasian': 0.15625, 'christian': 0, 'hispanic': 0.6875, 'buddhism': 0, 'hindu': 0, 'islam': 0.7563451776649744, 'jewish': 0.8713910761154856, 'men': 0, 'women': 0.5124555160142349, 'heterosexual': 0, 'homosexual': 0.7851458885941645, 'indigenous': 0, 'refugee': 0.5384615384615384, 'immigrant': 0, 'disability': 0, 'none': 0.6794258373205742}",0.3973300133914523,0.3667904788545541,0.3770111117092645,0.4401281514184739,0.351250943011896,0.6922072268175882,0.3695955369595537,0.48189119563570243
pfl-research/benchmarks/hf_checkpoint/final_fl_new/3/checkpoint-49,"
Classification Report:

              precision    recall  f1-score   support

 hate speech       0.84      0.55      0.67       593
      normal       0.77      0.72      0.74       781
   offensive       0.44      0.65      0.53       548
   undecided       0.00      0.00      0.00         0

    accuracy                           0.65      1922
   macro avg       0.51      0.48      0.48      1922
weighted avg       0.70      0.65      0.66      1922
",0.7048647242455777,0.6829864724245578,0.70849609375,0.7013049782503625,0.7048821957736217,"{'african': 0.8025078369905956, 'arab': 0.7727272727272727, 'asian': 0.6785714285714286, 'caucasian': 0.4375, 'christian': 0, 'hispanic': 0.8125, 'buddhism': 0, 'hindu': 0, 'islam': 0.7951219512195122, 'jewish': 0.8652849740932642, 'men': 0, 'women': 0.5789473684210527, 'heterosexual': 0, 'homosexual': 0.7680412371134021, 'indigenous': 0, 'refugee': 0.620253164556962, 'immigrant': 0, 'disability': 0, 'none': 0.6564580559254327}","{'african': 0.8258064516129032, 'arab': 0.6623376623376623, 'asian': 0.5588235294117647, 'caucasian': 0.14583333333333334, 'christian': 0.0, 'hispanic': 0.7428571428571429, 'buddhism': 0, 'hindu': 0, 'islam': 0.7990196078431373, 'jewish': 0.8978494623655914, 'men': 0.0, 'women': 0.4370860927152318, 'heterosexual': 0, 'homosexual': 0.8186813186813187, 'indigenous': 0, 'refugee': 0.6363636363636364, 'immigrant': 0, 'disability': 0.0, 'none': 0.7380239520958084}","{'african': 0.8139904610492845, 'arab': 0.7132867132867133, 'asian': 0.6129032258064516, 'caucasian': 0.21875000000000003, 'christian': 0, 'hispanic': 0.7761194029850748, 'buddhism': 0, 'hindu': 0, 'islam': 0.7970660146699267, 'jewish': 0.8812664907651714, 'men': 0, 'women': 0.49811320754716976, 'heterosexual': 0, 'homosexual': 0.7925531914893617, 'indigenous': 0, 'refugee': 0.6282051282051282, 'immigrant': 0, 'disability': 0, 'none': 0.6948555320648344}",0.409890173137838,0.3822464310325016,0.390900493045743,0.44236488711635974,0.36671803408803405,0.6521895190236898,0.4223616922361692,0.5126975169300226
pfl-research/benchmarks/hf_checkpoint/final_fl_new/3/checkpoint-54,"
Classification Report:

              precision    recall  f1-score   support

 hate speech       0.81      0.61      0.70       593
      normal       0.74      0.76      0.75       781
   offensive       0.46      0.56      0.50       548
   undecided       0.00      0.00      0.00         0

    accuracy                           0.66      1922
   macro avg       0.50      0.48      0.49      1922
weighted avg       0.68      0.66      0.66      1922
",0.7051248699271593,0.6849635796045785,0.7068798449612403,0.7051715804736588,0.7060246794096298,"{'african': 0.8152866242038217, 'arab': 0.7681159420289855, 'asian': 0.7741935483870968, 'caucasian': 0.3333333333333333, 'christian': 1.0, 'hispanic': 0.7297297297297297, 'buddhism': 0, 'hindu': 0, 'islam': 0.7857142857142857, 'jewish': 0.8652849740932642, 'men': 0, 'women': 0.5517241379310345, 'heterosexual': 0, 'homosexual': 0.7777777777777778, 'indigenous': 0, 'refugee': 0.6779661016949152, 'immigrant': 0, 'disability': 0, 'none': 0.6363636363636364}","{'african': 0.8258064516129032, 'arab': 0.6883116883116883, 'asian': 0.7058823529411765, 'caucasian': 0.125, 'christian': 0.3333333333333333, 'hispanic': 0.7714285714285715, 'buddhism': 0, 'hindu': 0, 'islam': 0.8088235294117647, 'jewish': 0.8978494623655914, 'men': 0.0, 'women': 0.423841059602649, 'heterosexual': 0, 'homosexual': 0.8076923076923077, 'indigenous': 0, 'refugee': 0.5194805194805194, 'immigrant': 0, 'disability': 0.0, 'none': 0.7544910179640718}","{'african': 0.8205128205128205, 'arab': 0.726027397260274, 'asian': 0.7384615384615385, 'caucasian': 0.18181818181818182, 'christian': 0.5, 'hispanic': 0.75, 'buddhism': 0, 'hindu': 0, 'islam': 0.7971014492753622, 'jewish': 0.8812664907651714, 'men': 0, 'women': 0.4794007490636705, 'heterosexual': 0, 'homosexual': 0.7924528301886792, 'indigenous': 0, 'refugee': 0.588235294117647, 'immigrant': 0, 'disability': 0, 'none': 0.6904109589041095}",0.45871000480304636,0.40326001548129353,0.4181940900193397,0.4257806707323757,0.34872230186462844,0.6846282372598163,0.3809855880985588,0.4895459976105137
